1,0.961009
2,0.964422
3,0.968177
4,0.966125
5,0.965577
6,0.967452
7,0.936196
8,0.9762
9,0.97708
10,0.977644
11,0.975604
12,0.968996
13,0.96752
14,0.964054
15,0.965846
16,0.939099
17,0.951952
18,0.966408
19,0.966681
20,0.975937
21,0.963293
22,0.961604
23,0.960953
24,0.967936
25,0.968328
26,0.969565
27,0.971706
28,0.970647
29,0.959319
30,0.971198
31,0.9716
32,0.974642
33,0.96854
34,0.971616
35,0.93556
36,0.934033
37,0.948658
38,0.94452
39,0.949626
40,0.956894
41,0.954193
42,0.954968
43,0.955466
44,0.955331
45,0.97358
46,0.966131
47,0.960199
48,0.957504
49,0.963192
50,0.953722
51,0.96003
52,0.938818
53,0.946466
54,0.937721
55,0.930934
56,0.947225
57,0.937539
58,0.942345
59,0.927461
60,0.936434
61,0.926522
62,0.930573
63,0.927187
64,0.932365
65,0.937429
66,0.928229
67,0.908393
68,0.906499
69,0.895784
70,0.888505
71,0.874951
72,0.885741
73,0.881037
74,0.117309
75,0.030319
76,0.045527
77,0.047558
78,0.080357
79,0.082056
80,0.081164
81,0.07735
82,0.079829
83,0.034
84,0.046055
85,0.032779
86,0.030099
87,0.037911
88,0.05326
89,0.0349
90,0.046397
91,0.057024
92,0.079667
93,0.116807
94,0.128984
95,0.136043
96,0.155285
97,0.282758
98,0.412738
99,0.351916
100,0.389676
101,0.480147
102,0.405857
103,0.41509
104,0.437346
105,0.379403
106,0.552748
107,0.427033
108,0.412833
109,0.504787
110,0.433712
111,0.525712
112,0.509058
113,0.528981
114,0.519096
115,0.524591
116,0.58223
117,0.566213
118,0.608292
119,0.626588
120,0.692133
121,0.652944
122,0.656304
123,0.604266
124,0.631848
125,0.68654
126,0.676518
127,0.696047
128,0.795479
129,0.880262
130,0.877823
131,0.906966
132,0.916231
133,0.930233
134,0.948886
135,0.93172
136,0.904764
137,0.913245
138,0.903028
139,0.909205
140,0.912872
141,0.942759
142,0.933077
143,0.943928
144,0.946486
145,0.948671
146,0.957255
147,0.957675
148,0.956835
149,0.957735
150,0.961164
151,0.967829
152,0.961569
153,0.966181
154,0.966792
155,0.965845
156,0.967406
157,0.975744
158,0.974806
159,0.976387
160,0.97806
161,0.976079
162,0.976504
163,0.973767
164,0.976338
165,0.975623
166,0.977907
167,0.97682
168,0.979066
169,0.976411
170,0.97623
171,0.976701
172,0.974026
173,0.970417
174,0.971076
175,0.971106
176,0.96837
177,0.966831
178,0.96868
179,0.970011
180,0.970433
181,0.969086
182,0.97083
183,0.966974
184,0.334783
185,0.024116
186,0.014786
187,0.030334
188,0.02292
189,0.02257
190,0.018951
191,0.016835
192,0.018347
193,0.012994
194,0.014536
195,0.01553
196,0.01716
197,0.018386
198,0.01833
199,0.017903
200,0.021773
201,0.025103
202,0.016881
203,0.014592
204,0.01553
205,0.012017
206,0.015483
207,0.016361
208,0.034415
209,0.036354
210,0.028749
211,0.038628
212,0.014262
213,0.010918
214,0.01195
215,0.013071
216,0.008959
217,0.017741
218,0.028098
219,0.268706
220,0.884644
221,0.951318
222,0.956156
223,0.964855
224,0.960285
225,0.937138
226,0.946913
227,0.936822
228,0.918042
229,0.846653
230,0.89431
231,0.890204
232,0.90468
233,0.907762
234,0.930646
235,0.928139
236,0.910642
237,0.924789
238,0.880946
239,0.828955
240,0.856357
241,0.877743
242,0.887282
243,0.881752
244,0.911305
245,0.910545
246,0.930517
247,0.921418
248,0.900604
249,0.881238
250,0.899059
251,0.893459
252,0.900699
253,0.860851
254,0.885943
255,0.894366
256,0.888577
257,0.912312
258,0.854093
259,0.877278
260,0.885278
261,0.874701
262,0.948353
263,0.955123
264,0.952164
265,0.90044
266,0.913449
267,0.933783
268,0.930601
269,0.908968
270,0.914708
271,0.921123
272,0.924649
273,0.919436
274,0.908509
275,0.923032
276,0.90652
277,0.892295
278,0.937408
279,0.936571
280,0.943518
281,0.908696
282,0.516369
283,0.043534
284,0.034902
285,0.099544
286,0.176036
287,0.108657
288,0.102572
289,0.138699
290,0.160267
291,0.137953
292,0.092101
293,0.06772
294,0.053423
295,0.061038
296,0.059792
297,0.057638
298,0.059401
299,0.062988
300,0.069175
301,0.072009
302,0.061671
303,0.060566
304,0.051773
305,0.051057
306,0.06632
307,0.051475
308,0.057549
309,0.050931
310,0.051484
311,0.052136
312,0.049963
313,0.039956
314,0.043001
315,0.023573
316,0.027389
317,0.027301
318,0.034453
319,0.055576
320,0.06988
321,0.038452
322,0.06725
323,0.053403
324,0.025485
325,0.294207
326,0.919763
327,0.944381
328,0.935571
329,0.958085
330,0.946056
331,0.947343
332,0.958302
333,0.960022
334,0.947147
335,0.941605
336,0.945928
337,0.95448
338,0.94821
339,0.943018
340,0.949209
341,0.955956
342,0.955251
343,0.955331
344,0.951796
345,0.969495
346,0.965636
347,0.969402
348,0.966677
349,0.965781
350,0.963363
351,0.963464
352,0.96176
353,0.962317
354,0.273839
355,0.039945
356,0.02834
357,0.022261
358,0.012308
359,0.008963
360,0.014398
361,0.013636
362,0.02103
363,0.022372
364,0.021156
365,0.020088
366,0.017056
367,0.012245
368,0.016076
369,0.037548
370,0.05115
371,0.086733
372,0.117135
373,0.049734
374,0.077721
375,0.083385
376,0.082916
377,0.091902
378,0.059236
379,0.050305
380,0.073922
381,0.061099
382,0.064298
383,0.070542
384,0.33283
385,0.960754
386,0.970526
387,0.966814
388,0.952828
389,0.965321
390,0.969612
391,0.974306
392,0.972156
393,0.974949
394,0.97356
395,0.970013
396,0.970476
397,0.970373
398,0.97643
399,0.971562
400,0.961111
401,0.959971
402,0.958086
403,0.966462
404,0.970158
405,0.969059
406,0.970062
407,0.971347
408,0.973995
409,0.968117
410,0.970548
411,0.971019
412,0.969017
413,0.963739
414,0.968042
415,0.96928
416,0.970363
417,0.965693
418,0.962285
419,0.959981
420,0.963723
421,0.96107
422,0.959741
423,0.953769
424,0.958502
425,0.952801
426,0.942525
427,0.954288
428,0.955565
429,0.963654
430,0.949374
431,0.936904
432,0.958892
433,0.944945
434,0.941289
435,0.963568
436,0.951006
437,0.929602
438,0.948657
439,0.951244
440,0.924136
441,0.943733
442,0.941242
443,0.935467
444,0.944075
445,0.946558
446,0.949801
447,0.883972
448,0.947277
449,0.946568
450,0.868598
451,0.928928
452,0.920832
453,0.891772
454,0.852752
455,0.866644
456,0.962677
457,0.871711
458,0.130967
459,0.135308
460,0.062993
461,0.105142
462,0.07086
463,0.099236
464,0.090746
465,0.097384
466,0.125628
467,0.101322
468,0.118433
469,0.101758
470,0.057345
471,0.056229
472,0.088057
473,0.071337
474,0.079877
475,0.033606
476,0.036271
477,0.027693
478,0.02432
479,0.027359
480,0.024436
481,0.124722
482,0.938379
483,0.894945
484,0.882332
485,0.859773
486,0.859335
487,0.860433
488,0.858332
489,0.899096
490,0.877793
491,0.869075
492,0.862087
493,0.90383
494,0.897726
495,0.891405
496,0.867726
497,0.958092
498,0.879387
499,0.162524
500,0.104613
501,0.183344
502,0.125096
503,0.221469
504,0.32689
505,0.272181
506,0.23176
